,fips,cases,deaths,employed-sugar-intake-daily,Democrats,Republicans
7069,18,526065,8410,35.9,False,True
7070,19,283895,3946,34.2,False,True
7071,20,230352,2879,32.4,False,True
7072,21,275803,2999,43.4,False,True
7073,24,283339,5967,28.0,True,False
7074,27,417891,5436,23.5,True,False
7075,28,220277,4840,49.7,False,True
7076,31,169330,1708,31.1,False,True
7077,34,490393,19187,22.7,True,False
7078,36,1011922,37854,23.1,True,False
7079,37,559942,6933,42.1,False,True
7080,39,714673,9017,32.0,False,True
7081,40,296055,2527,46.5,False,True
7082,45,312718,5385,42.0,False,True
7083,49,281747,1294,30.3,False,True
7084,50,7689,139,16.7,True,False
7085,54,89327,1373,46.1,False,True
7086,55,523652,5259,29.7,False,True
7087,2,47846,207,26.2,False,True
7088,4,556384,9061,33.0,False,True
7089,6,2433916,26635,22.9,True,False
7090,9,190120,6099,18.9,True,False
7091,11,29764,794,18.5,True,False
7092,18,529054,8475,35.9,False,True
7093,19,284715,3946,34.2,False,True
7094,20,230352,2879,32.4,False,True
7095,21,278478,3013,43.4,False,True
7096,24,285487,5994,28.0,True,False
7097,27,420603,5489,23.5,True,False
7098,28,222061,4871,49.7,False,True
7099,31,170037,1708,31.1,False,True
7100,34,494063,19208,22.7,True,False
7101,36,1024154,38001,23.1,True,False
7102,37,565260,6963,42.1,False,True
7103,39,721481,9076,32.0,False,True
7104,40,304072,2547,46.5,False,True
7105,45,321669,5469,42.0,False,True
7106,49,283473,1301,30.3,False,True
7107,50,7793,140,16.7,True,False
7108,54,91058,1376,46.1,False,True
7109,55,526245,5264,29.7,False,True
7110,2,48110,209,26.2,False,True
7111,4,561542,9064,33.0,False,True
7112,6,2474639,26995,22.9,True,False
7113,9,194636,6168,18.9,True,False
7114,11,29904,797,18.5,True,False
7115,18,532671,8514,35.9,False,True
7116,19,286356,3992,34.2,False,True
7117,20,234390,2897,32.4,False,True
7118,21,282097,3067,43.4,False,True
7119,24,287970,6027,28.0,True,False
7120,27,423747,5502,23.5,True,False
7121,28,223677,4884,49.7,False,True
7122,31,170778,1727,31.1,False,True
7123,34,545155,19244,22.7,True,False
7124,36,1035396,38167,23.1,True,False
7125,37,572018,7000,42.1,False,True
7126,39,727423,9143,32.0,False,True
7127,40,306771,2552,46.5,False,True
7128,45,325472,5484,42.0,False,True
7129,49,285633,1307,30.3,False,True
7130,50,7873,144,16.7,True,False
7131,54,91886,1396,46.1,False,True
7132,55,527871,5273,29.7,False,True
7133,2,48302,209,26.2,False,True
7134,4,571676,9354,33.0,False,True
7135,6,2511923,27486,22.9,True,False
7136,9,196968,6192,18.9,True,False
7137,11,30166,801,18.5,True,False
7138,18,536084,8663,35.9,False,True
7139,19,288298,3999,34.2,False,True
7140,20,234700,2897,32.4,False,True
7141,21,284545,3093,43.4,False,True
7142,24,289927,6082,28.0,True,False
7143,27,425320,5520,23.5,True,False
7144,28,225444,4975,49.7,False,True
7145,31,172067,1747,31.1,False,True
7146,34,551419,19382,22.7,True,False
7147,36,1048538,38315,23.1,True,False
7148,37,578309,7080,42.1,False,True
7149,39,735003,9247,32.0,False,True
7150,40,308268,2571,46.5,False,True
7151,45,328073,5498,42.0,False,True
7152,49,288951,1314,30.3,False,True
7153,50,8038,149,16.7,True,False
7154,54,93162,1442,46.1,False,True
7155,55,531890,5370,29.7,False,True
7156,2,48636,211,26.2,False,True
7157,4,578623,9467,33.0,False,True
7158,6,2548830,28040,22.9,True,False
7159,9,199454,6230,18.9,True,False
7160,11,30482,806,18.5,True,False
7161,18,542235,8743,35.9,False,True
7162,19,290776,4060,34.2,False,True
7163,20,239988,3027,32.4,False,True
7164,21,289992,3135,43.4,False,True
7165,24,293079,6132,28.0,True,False
7166,27,427655,5596,23.5,True,False
7167,28,228235,5013,49.7,False,True
7168,31,173625,1756,31.1,False,True
7169,34,557271,19523,22.7,True,False
7170,36,1064554,38486,23.1,True,False
7171,37,584694,7149,42.1,False,True
7172,39,742817,9368,32.0,False,True
7173,40,311573,2633,46.5,False,True
7174,45,333235,5582,42.0,False,True
7175,49,292720,1333,30.3,False,True
7176,50,8158,152,16.7,True,False
7177,54,94678,1481,46.1,False,True
7178,55,535999,5442,29.7,False,True
7179,2,48961,214,26.2,False,True
7180,4,588383,9764,33.0,False,True
7181,6,2589250,28554,22.9,True,False
7182,9,202758,6287,18.9,True,False
7183,11,30750,808,18.5,True,False
7184,18,549514,8823,35.9,False,True
7185,19,293189,4065,34.2,False,True
7186,20,240540,3027,32.4,False,True
7187,21,294951,3161,43.4,False,True
7188,24,296049,6173,28.0,True,False
7189,27,429638,5640,23.5,True,False
7190,28,231490,5061,49.7,False,True
7191,31,174590,1881,31.1,False,True
7192,34,564750,19646,22.7,True,False
7193,36,1082142,38683,23.1,True,False
7194,37,595308,7262,42.1,False,True
7195,39,753068,9462,32.0,False,True
7196,40,315354,2672,46.5,False,True
7197,45,338112,5661,42.0,False,True
7198,49,297317,1362,30.3,False,True
7199,50,8403,155,16.7,True,False
7200,54,96002,1518,46.1,False,True
7201,55,540508,5485,29.7,False,True
7202,2,49366,214,26.2,False,True
7203,4,602146,9970,33.0,False,True
7204,6,2640221,29228,22.9,True,False
7205,9,205994,6324,18.9,True,False
7206,11,31107,809,18.5,True,False
7207,18,555613,8892,35.9,False,True
7208,19,294762,4124,34.2,False,True
7209,20,245415,3148,32.4,False,True
7210,21,299476,3194,43.4,False,True
7211,24,299781,6216,28.0,True,False
7212,27,432012,5688,23.5,True,False
7213,28,233665,5101,49.7,False,True
7214,31,175655,1808,31.1,False,True
7215,34,571771,19756,22.7,True,False
7216,36,1101702,38846,23.1,True,False
7217,37,605187,7383,42.1,False,True
7218,39,762603,9544,32.0,False,True
7219,40,320586,2703,46.5,False,True
7220,45,344176,5695,42.0,False,True
7221,49,301110,1383,30.3,False,True
7222,50,8619,156,16.7,True,False
7223,54,97898,1554,46.1,False,True
7224,55,544618,5530,29.7,False,True
7225,2,49681,215,26.2,False,True
7226,4,611900,10083,33.0,False,True
7227,6,2687450,29699,22.9,True,False
7228,9,205994,6324,18.9,True,False
7229,11,31457,813,18.5,True,False
7230,18,561579,8966,35.9,False,True
7231,19,296171,4127,34.2,False,True
7232,20,245521,3148,32.4,False,True
7233,21,303769,3214,43.4,False,True
7234,24,303535,6246,28.0,True,False
7235,27,434481,5731,23.5,True,False
7236,28,236868,5146,49.7,False,True
7237,31,176645,1812,31.1,False,True
7238,34,579182,19854,22.7,True,False
7239,36,1119541,39041,23.1,True,False
7240,37,614715,7468,42.1,False,True
7241,39,770977,9599,32.0,False,True
7242,40,324875,2738,46.5,False,True
7243,45,350084,5758,42.0,False,True
7244,49,303723,1392,30.3,False,True
7245,50,8790,156,16.7,True,False
7246,54,99778,1570,46.1,False,True
7247,55,548134,5568,29.7,False,True
7248,2,49935,215,26.2,False,True
7249,4,618546,10141,33.0,False,True
7250,6,2729858,30000,22.9,True,False
7251,9,205994,6324,18.9,True,False
7252,11,31791,817,18.5,True,False
7253,18,566670,8985,35.9,False,True
7254,19,296682,4138,34.2,False,True
7255,20,245529,3148,32.4,False,True
7256,21,306823,3224,43.4,False,True
7257,24,306853,6272,28.0,True,False
7258,27,436640,5775,23.5,True,False
7259,28,239082,5167,49.7,False,True
7260,31,177001,1815,31.1,False,True
7261,34,584828,19886,22.7,True,False
7262,36,1135849,39208,23.1,True,False
7263,37,623503,7609,42.1,False,True
7264,39,777065,9627,32.0,False,True
7265,40,331362,2761,46.5,False,True
7266,45,354525,5811,42.0,False,True
7267,49,305999,1393,30.3,False,True
7268,50,8967,156,16.7,True,False
7269,54,101212,1582,46.1,False,True
7270,55,550260,5571,29.7,False,True
7271,2,50111,215,26.2,False,True
7272,4,627771,10147,33.0,False,True
7273,6,2770482,30381,22.9,True,False
7274,9,213358,6416,18.9,True,False
7275,11,31993,821,18.5,True,False
7276,18,570355,9016,35.9,False,True
7277,19,297774,4139,34.2,False,True
7278,20,250421,3255,32.4,False,True
7279,21,309414,3247,43.4,False,True
7280,24,309874,6301,28.0,True,False
7281,27,437620,5779,23.5,True,False
7282,28,240309,5186,49.7,False,True
7283,31,177655,1835,31.1,False,True
7284,34,590165,19932,22.7,True,False
7285,36,1150028,39404,23.1,True,False
7286,37,631345,7635,42.1,False,True
7287,39,784957,9702,32.0,False,True
7288,40,335247,2775,46.5,False,True
7289,45,357654,5826,42.0,False,True
7290,49,307502,1400,30.3,False,True
7291,50,9078,156,16.7,True,False
7292,54,102282,1594,46.1,False,True
7293,55,551942,5576,29.7,False,True
7294,2,50243,216,26.2,False,True
7295,4,638739,10537,33.0,False,True
7296,6,2816366,31105,22.9,True,False
7297,9,217047,6449,18.9,True,False
7298,11,32423,825,18.5,True,False
7299,18,573505,9104,35.9,False,True
7300,19,299254,4222,34.2,False,True
7301,20,250646,3255,32.4,False,True
7302,21,312316,3284,43.4,False,True
7303,24,312534,6367,28.0,True,False
7304,27,438935,5792,23.5,True,False
7305,28,241957,5284,49.7,False,True
7306,31,178690,1859,31.1,False,True
7307,34,594751,20039,22.7,True,False
7308,36,1164819,39588,23.1,True,False
7309,37,636681,7687,42.1,False,True
7310,39,792938,9802,32.0,False,True
7311,40,337457,2804,46.5,False,True
7312,45,359357,5860,42.0,False,True
7313,49,309629,1422,30.3,False,True
7314,50,9247,158,16.7,True,False
7315,54,103203,1634,46.1,False,True
7316,55,555249,5635,29.7,False,True
7317,2,50526,217,26.2,False,True
7318,4,643683,10689,33.0,False,True
7319,6,2858041,31653,22.9,True,False
7320,9,220576,6536,18.9,True,False
7321,11,32600,831,18.5,True,False
7322,18,577153,9163,35.9,False,True
7323,19,301161,4232,34.2,False,True
7324,20,255200,3355,32.4,False,True
7325,21,316673,3324,43.4,False,True
7326,24,315055,6404,28.0,True,False
7327,27,440422,5842,23.5,True,False
7328,28,243899,5315,49.7,False,True
7329,31,180160,1870,31.1,False,True
7330,34,602629,20166,22.7,True,False
7331,36,1179523,39760,23.1,True,False
7332,37,642003,7796,42.1,False,True
7333,39,799639,9881,32.0,False,True
7334,40,341364,2848,46.5,False,True
7335,45,365378,5911,42.0,False,True
7336,49,314817,1449,30.3,False,True
7337,50,9368,158,16.7,True,False
7338,54,104392,1671,46.1,False,True
7339,55,558020,5679,29.7,False,True
7340,2,50861,219,26.2,False,True
7341,4,653546,10876,33.0,False,True
7342,6,2898756,32246,22.9,True,False
7343,9,221544,6553,18.9,True,False
7344,11,32820,842,18.5,True,False
7345,18,581534,9202,35.9,False,True
7346,19,302559,4251,34.2,False,True
7347,20,255393,3355,32.4,False,True
7348,21,320466,3373,43.4,False,True
7349,24,318002,6449,28.0,True,False
7350,27,442003,5885,23.5,True,False
7351,28,245847,5356,49.7,False,True
7352,31,181091,1885,31.1,False,True
7353,34,609721,20253,22.7,True,False
7354,36,1193710,39997,23.1,True,False
7355,37,650815,7888,42.1,False,True
7356,39,807293,9990,32.0,False,True
7357,40,344506,2882,46.5,False,True
7358,45,371180,5934,42.0,False,True
7359,49,317559,1461,30.3,False,True
7360,50,9573,162,16.7,True,False
7361,54,105219,1702,46.1,False,True
7362,55,561160,5729,29.7,False,True
7363,2,51163,220,26.2,False,True
7364,4,662597,11060,33.0,False,True
7365,6,2937860,32947,22.9,True,False
7366,9,223422,6594,18.9,True,False
7367,11,33140,842,18.5,True,False
7368,18,586206,9246,35.9,False,True
7369,19,303927,4257,34.2,False,True
7370,20,259196,3514,32.4,False,True
7371,21,324505,3395,43.4,False,True
7372,24,320923,6494,28.0,True,False
7373,27,443630,5918,23.5,True,False
7374,28,248189,5411,49.7,False,True
7375,31,181895,1904,31.1,False,True
7376,34,616086,20320,22.7,True,False
7377,36,1213179,40203,23.1,True,False
7378,37,659707,7996,42.1,False,True
7379,39,814442,10057,32.0,False,True
7380,40,348044,2925,46.5,False,True
7381,45,375967,6037,42.0,False,True
7382,49,320175,1475,30.3,False,True
7383,50,9734,163,16.7,True,False
7384,54,106649,1733,46.1,False,True
7385,55,563866,5771,29.7,False,True
7386,2,51347,220,26.2,False,True
7387,4,670234,11248,33.0,False,True
7388,6,2975419,33393,22.9,True,False
7389,9,223422,6594,18.9,True,False
7390,11,33537,847,18.5,True,False
7391,18,590093,9287,35.9,False,True
7392,19,304748,4321,34.2,False,True
7393,20,259226,3502,32.4,False,True
7394,21,327538,3420,43.4,False,True
7395,24,324203,6541,28.0,True,False
7396,27,445115,5955,23.5,True,False
7397,28,250869,5481,49.7,False,True
7398,31,181895,1904,31.1,False,True
7399,34,622085,20414,22.7,True,False
7400,36,1229124,40376,23.1,True,False
7401,37,668165,8060,42.1,False,True
7402,39,821507,10135,32.0,False,True
7403,40,351665,2952,46.5,False,True
7404,45,382422,6108,42.0,False,True
7405,49,322252,1486,30.3,False,True
7406,50,9915,163,16.7,True,False
7407,54,108124,1761,46.1,False,True
7408,55,566275,5906,29.7,False,True
7409,2,51630,220,26.2,False,True
7410,4,673882,11266,33.0,False,True
7411,6,3006966,33593,22.9,True,False
7412,9,223422,6594,18.9,True,False
7413,11,33851,850,18.5,True,False
7414,18,593262,9310,35.9,False,True
7415,19,305151,4323,34.2,False,True
7416,20,259226,3502,32.4,False,True
7417,21,329816,3428,43.4,False,True
7418,24,326648,6567,28.0,True,False
7419,27,446448,5995,23.5,True,False
7420,28,252475,5521,49.7,False,True
7421,31,182914,1905,31.1,False,True
7422,34,627221,20439,22.7,True,False
7423,36,1242818,40570,23.1,True,False
7424,37,674771,8125,42.1,False,True
7425,39,826754,10200,32.0,False,True
7426,40,354979,2987,46.5,False,True
7427,45,388184,6237,42.0,False,True
7428,49,323837,1493,30.3,False,True
7429,50,10057,163,16.7,True,False
7430,54,108821,1776,46.1,False,True
7431,55,568166,5907,29.7,False,True
7432,2,51785,220,26.2,False,True
7433,4,679282,11265,33.0,False,True
7434,6,3032359,33742,22.9,True,False
7435,9,230125,6670,18.9,True,False
7436,11,34033,857,18.5,True,False
7437,18,595760,9340,35.9,False,True
7438,19,306082,4324,34.2,False,True
7439,20,262519,3525,32.4,False,True
7440,21,331982,3462,43.4,False,True
7441,24,328417,6596,28.0,True,False
7442,27,447417,6007,23.5,True,False
7443,28,253932,5524,49.7,False,True
7444,31,183228,1908,31.1,False,True
7445,34,631074,20458,22.7,True,False
7446,36,1256228,40753,23.1,True,False
7447,37,674508,8131,42.1,False,True
7448,39,831066,10281,32.0,False,True
7449,40,356816,2994,46.5,False,True
7450,45,391464,6248,42.0,False,True
7451,49,324919,1500,30.3,False,True
7452,50,10220,163,16.7,True,False
7453,54,109809,1784,46.1,False,True
7454,55,569335,5930,29.7,False,True
7455,2,51914,221,26.2,False,True
7456,4,686028,11266,33.0,False,True
7457,6,3071465,34390,22.9,True,False
7458,9,232219,6682,18.9,True,False
7459,11,34259,861,18.5,True,False
7460,18,598494,9466,35.9,False,True
7461,19,307302,4332,34.2,False,True
7462,20,262727,3526,32.4,False,True
7463,21,334347,3489,43.4,False,True
7464,24,330390,6650,28.0,True,False
7465,27,448336,6013,23.5,True,False
7466,28,255125,5574,49.7,False,True
7467,31,183687,1914,31.1,False,True
7468,34,635701,20512,22.7,True,False
7469,36,1268949,40933,23.1,True,False
7470,37,683971,8196,42.1,False,True
7471,39,836055,10336,32.0,False,True
7472,40,358374,3037,46.5,False,True
7473,45,394318,6259,42.0,False,True
7474,49,326221,1507,30.3,False,True
7475,50,10321,163,16.7,True,False
7476,54,110820,1815,46.1,False,True
7477,55,571268,5974,29.7,False,True
7478,2,52081,244,26.2,False,True
7479,4,693706,11564,33.0,False,True
7480,6,3090794,35001,22.9,True,False
7481,9,234134,6726,18.9,True,False
7482,11,34403,863,18.5,True,False
7483,18,601380,9529,35.9,False,True
7484,19,308787,4394,34.2,False,True
7485,20,266251,3584,32.4,False,True
7486,21,337788,3540,43.4,False,True
7487,24,332558,6689,28.0,True,False
7488,27,449560,6047,23.5,True,False
7489,28,256827,5638,49.7,False,True
7490,31,185656,1936,31.1,False,True
7491,34,641140,20667,22.7,True,False
7492,36,1280068,41148,23.1,True,False
7493,37,691760,8267,42.1,False,True
7494,39,842433,10409,32.0,False,True
7495,40,360360,3085,46.5,False,True
7496,45,399843,6328,42.0,False,True
7497,49,328380,1518,30.3,False,True
7498,50,10471,165,16.7,True,False
7499,54,111677,1836,46.1,False,True
7500,55,573119,6036,29.7,False,True
7501,2,52282,245,26.2,False,True
7502,4,703249,11813,33.0,False,True
7503,6,3116369,35704,22.9,True,False
7504,9,235796,6774,18.9,True,False
7505,11,34612,864,18.5,True,False
7506,18,605004,9593,35.9,False,True
7507,19,310440,4445,34.2,False,True
7508,20,266562,3575,32.4,False,True
7509,21,341343,3584,43.4,False,True
7510,24,334725,6735,28.0,True,False
7511,27,450830,6079,23.5,True,False
7512,28,259117,5668,49.7,False,True
7513,31,186472,1949,31.1,False,True
7514,34,646188,20760,22.7,True,False
7515,36,1293976,41348,23.1,True,False
7516,37,697660,8397,42.1,False,True
7517,39,849704,10518,32.0,False,True
7518,40,363046,3140,46.5,False,True
7519,45,404492,6373,42.0,False,True
7520,49,330469,1548,30.3,False,True
7521,50,10580,168,16.7,True,False
7522,54,112617,1849,46.1,False,True
7523,55,575688,6091,29.7,False,True
7524,2,52572,245,26.2,False,True
7525,4,710273,12014,33.0,False,True
7526,6,3141404,36326,22.9,True,False
7527,9,237815,6819,18.9,True,False
7528,11,34905,867,18.5,True,False
7529,18,608498,9642,35.9,False,True
7530,19,311695,4478,34.2,False,True
7531,20,269611,3598,32.4,False,True
7532,21,344565,3626,43.4,False,True
7533,24,337129,6792,28.0,True,False
7534,27,452336,6100,23.5,True,False
7535,28,261167,5713,49.7,False,True
7536,31,187496,1960,31.1,False,True
7537,34,650388,20875,22.7,True,False
7538,36,1309660,41530,23.1,True,False
7539,37,706948,8511,42.1,False,True
7540,39,853982,10599,32.0,False,True
7541,40,365992,3187,46.5,False,True
7542,45,409188,6404,42.0,False,True
7543,49,333118,1571,30.3,False,True
7544,50,10759,169,16.7,True,False
7545,54,113615,1856,46.1,False,True
7546,55,577991,6140,29.7,False,True
7547,2,52820,250,26.2,False,True
7548,4,717593,12170,33.0,False,True
7549,6,3164386,36818,22.9,True,False
7550,9,237815,6819,18.9,True,False
7551,11,35077,870,18.5,True,False
7552,18,611600,9693,35.9,False,True
7553,19,312625,4486,34.2,False,True
7554,20,269611,3598,32.4,False,True
7555,21,348040,3657,43.4,False,True
7556,24,339482,6837,28.0,True,False
7557,27,453876,6131,23.5,True,False
7558,28,263023,5752,49.7,False,True
7559,31,187974,1966,31.1,False,True
7560,34,657536,20934,22.7,True,False
7561,36,1323569,41694,23.1,True,False
7562,37,713300,8623,42.1,False,True
7563,39,859841,10680,32.0,False,True
7564,40,370149,3231,46.5,False,True
7565,45,413789,6479,42.0,False,True
7566,49,334889,1582,30.3,False,True
7567,50,10908,170,16.7,True,False
7568,54,114752,1872,46.1,False,True
7569,55,580003,6187,29.7,False,True
7570,2,52982,250,26.2,False,True
7571,4,722574,12238,33.0,False,True
7572,6,3186036,37118,22.9,True,False
7573,9,237815,6819,18.9,True,False
7574,11,35301,872,18.5,True,False
7575,18,614120,9716,35.9,False,True
7576,19,313140,4487,34.2,False,True
7577,20,269611,3598,32.4,False,True
7578,21,349194,3687,43.4,False,True
7579,24,341666,6865,28.0,True,False
7580,27,455057,6163,23.5,True,False
7581,28,264219,5772,49.7,False,True
7582,31,188241,1966,31.1,False,True
7583,34,662808,20951,22.7,True,False
7584,36,1335952,41889,23.1,True,False
7585,37,718955,8739,42.1,False,True
7586,39,864322,10711,32.0,False,True
7587,40,373090,3279,46.5,False,True
7588,45,418325,6547,42.0,False,True
7589,49,336405,1595,30.3,False,True
7590,50,11033,170,16.7,True,False
7591,54,115307,1895,46.1,False,True
